e,eLabel,time,prec,kindLabel,sitelinks,whereLabel
http://www.wikidata.org/entity/Q1137648,758 BC,-0757-01-01T00:00:00Z,9,year BC,38,
http://www.wikidata.org/entity/Q1247524,founding of Rome,-0752-04-13T00:00:00Z,11,myth of origins,46,Italy
http://www.wikidata.org/entity/Q1247524,founding of Rome,-0752-04-13T00:00:00Z,11,city founding,46,Italy
http://www.wikidata.org/entity/Q1571353,Assyrian eclipse,-0762-06-15T00:00:00Z,11,total solar eclipse,22,
http://www.wikidata.org/entity/Q426542,919 BC,-0918-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q777778,922 BC,-0921-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1059819,926 BC,-0925-01-01T00:00:00Z,9,year BC,31,
http://www.wikidata.org/entity/Q1059821,945 BC,-0944-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1065642,950 BC,-0949-01-01T00:00:00Z,9,year BC,35,
http://www.wikidata.org/entity/Q1133382,942 BC,-0941-01-01T00:00:00Z,9,year BC,31,
http://www.wikidata.org/entity/Q1153042,941 BC,-0940-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1153053,924 BC,-0923-01-01T00:00:00Z,9,year BC,36,
http://www.wikidata.org/entity/Q1153929,946 BC,-0945-01-01T00:00:00Z,9,year BC,35,
http://www.wikidata.org/entity/Q1153940,952 BC,-0951-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1404651,935 BC,-0934-01-01T00:00:00Z,9,year BC,35,
http://www.wikidata.org/entity/Q1407746,934 BC,-0933-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1407763,927 BC,-0926-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1408242,916 BC,-0915-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q1449020,930 BC,-0929-01-01T00:00:00Z,9,year BC,34,
http://www.wikidata.org/entity/Q1450751,920 BC,-0919-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1621103,948 BC,-0947-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1621106,929 BC,-0928-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1621301,939 BC,-0938-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1621306,933 BC,-0932-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1622580,917 BC,-0916-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q1636398,951 BC,-0950-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1636432,949 BC,-0948-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1648565,923 BC,-0922-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q3111712,921 BC,-0920-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q27620,678 BC,-0677-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q233931,431 BC,-0430-01-01T00:00:00Z,9,year BC,79,
http://www.wikidata.org/entity/Q234135,435 BC,-0434-01-01T00:00:00Z,9,year BC,75,
http://www.wikidata.org/entity/Q234232,437 BC,-0436-01-01T00:00:00Z,9,year BC,72,
http://www.wikidata.org/entity/Q234276,438 BC,-0437-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q234319,439 BC,-0438-01-01T00:00:00Z,9,year BC,72,
http://www.wikidata.org/entity/Q255622,670 BC,-0669-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q255871,672 BC,-0671-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q256197,675 BC,-0674-01-01T00:00:00Z,9,year BC,53,
http://www.wikidata.org/entity/Q951932,Battle of Sybota,-0432-01-01T00:00:00Z,9,naval battle,24,
http://www.wikidata.org/entity/Q266902,722 BC,-0721-01-01T00:00:00Z,9,year BC,52,
http://www.wikidata.org/entity/Q770217,724 BC,-0723-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1057982,732 BC,-0731-01-01T00:00:00Z,9,year BC,47,
http://www.wikidata.org/entity/Q1086577,727 BC,-0726-01-01T00:00:00Z,9,year BC,46,
http://www.wikidata.org/entity/Q1157007,849 BC,-0848-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1450209,854 BC,-0853-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1648577,846 BC,-0845-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q237721,494 BC,-0493-01-01T00:00:00Z,9,year BC,76,
http://www.wikidata.org/entity/Q237785,495 BC,-0494-01-01T00:00:00Z,9,year BC,77,
http://www.wikidata.org/entity/Q237854,496 BC,-0495-01-01T00:00:00Z,9,year BC,80,
http://www.wikidata.org/entity/Q237921,497 BC,-0496-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q237983,498 BC,-0497-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q238035,499 BC,-0498-01-01T00:00:00Z,9,year BC,78,
http://www.wikidata.org/entity/Q240612,500 BC,-0499-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q240689,501 BC,-0500-01-01T00:00:00Z,9,year BC,63,
http://www.wikidata.org/entity/Q240761,502 BC,-0501-01-01T00:00:00Z,9,year BC,64,
http://www.wikidata.org/entity/Q427565,Battle of Lade,-0493-01-01T00:00:00Z,9,battle,27,
http://www.wikidata.org/entity/Q641164,Siege of Naxos,-0498-01-01T00:00:00Z,9,siege,18,Greece
http://www.wikidata.org/entity/Q1971291,990 BC,-0989-01-01T00:00:00Z,9,year BC,31,
http://www.wikidata.org/entity/Q31900,Battle of Marathon,-0489-09-07T00:00:00Z,11,battle,76,Greece
http://www.wikidata.org/entity/Q31900,Battle of Marathon,-0489-09-05T00:00:00Z,11,battle,76,Greece
http://www.wikidata.org/entity/Q237167,486 BC,-0485-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q237595,492 BC,-0491-01-01T00:00:00Z,9,year BC,71,
http://www.wikidata.org/entity/Q501755,1100 BC,-1099-01-01T00:00:00Z,9,year BC,19,
http://www.wikidata.org/entity/Q849474,Battle of Qarqar,-0852-01-01T00:00:00Z,9,battle,26,Syria
http://www.wikidata.org/entity/Q1059197,850 BC,-0849-01-01T00:00:00Z,9,year BC,37,
http://www.wikidata.org/entity/Q1134485,856 BC,-0855-01-01T00:00:00Z,9,year BC,36,
http://www.wikidata.org/entity/Q1404467,853 BC,-0852-01-01T00:00:00Z,9,year BC,37,
http://www.wikidata.org/entity/Q1406222,845 BC,-0844-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1406234,848 BC,-0847-01-01T00:00:00Z,9,year BC,34,
http://www.wikidata.org/entity/Q1406252,838 BC,-0837-01-01T00:00:00Z,9,year BC,34,
http://www.wikidata.org/entity/Q1450311,840 BC,-0839-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1450336,841 BC,-0840-01-01T00:00:00Z,9,year BC,37,
http://www.wikidata.org/entity/Q1450604,855 BC,-0854-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1610645,851 BC,-0850-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1620275,852 BC,-0851-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1620391,842 BC,-0841-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1620437,844 BC,-0843-01-01T00:00:00Z,9,year BC,31,
http://www.wikidata.org/entity/Q1636392,847 BC,-0846-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1636497,839 BC,-0838-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1636572,843 BC,-0842-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q180406,433 BC,-0432-01-01T00:00:00Z,9,year BC,72,
http://www.wikidata.org/entity/Q233995,432 BC,-0431-01-01T00:00:00Z,9,year BC,76,
http://www.wikidata.org/entity/Q234078,434 BC,-0433-01-01T00:00:00Z,9,year BC,71,
http://www.wikidata.org/entity/Q234186,436 BC,-0435-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q254875,665 BC,-0664-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q255157,667 BC,-0666-01-01T00:00:00Z,9,year BC,50,
http://www.wikidata.org/entity/Q716183,661 BC,-0660-01-01T00:00:00Z,9,year BC,47,
http://www.wikidata.org/entity/Q719922,658 BC,-0657-01-01T00:00:00Z,9,year BC,50,
http://www.wikidata.org/entity/Q720071,655 BC,-0654-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q1059486,656 BC,-0655-01-01T00:00:00Z,9,year BC,50,
http://www.wikidata.org/entity/Q1059520,663 BC,-0662-01-01T00:00:00Z,9,year BC,49,
http://www.wikidata.org/entity/Q1059526,660 BC,-0659-01-01T00:00:00Z,9,year BC,60,
http://www.wikidata.org/entity/Q1059531,664 BC,-0663-01-01T00:00:00Z,9,year BC,51,
http://www.wikidata.org/entity/Q1356189,Battle of Potidaea,-0431-01-01T00:00:00Z,9,battle,22,Greece
http://www.wikidata.org/entity/Q1497849,Pericles' Funeral Oration,-0430-01-01T00:00:00Z,9,oration,19,
http://www.wikidata.org/entity/Q593934,938 BC,-0937-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q608694,Battle of Mingtiao,-1599-01-01T00:00:00Z,9,legendary battle,14,Xia dynasty
http://www.wikidata.org/entity/Q1133396,940 BC,-0939-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1153035,943 BC,-0942-01-01T00:00:00Z,9,year BC,31,
http://www.wikidata.org/entity/Q1407768,944 BC,-0943-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1449033,936 BC,-0935-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1616375,947 BC,-0946-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1621098,937 BC,-0936-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q261751,705 BC,-0704-01-01T00:00:00Z,9,year BC,49,
http://www.wikidata.org/entity/Q529995,704 BC,-0703-01-01T00:00:00Z,9,year BC,45,
http://www.wikidata.org/entity/Q613258,697 BC,-0696-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q716665,700 BC,-0699-01-01T00:00:00Z,9,year BC,53,
http://www.wikidata.org/entity/Q716987,701 BC,-0700-01-01T00:00:00Z,9,year BC,50,
http://www.wikidata.org/entity/Q717909,696 BC,-0695-01-01T00:00:00Z,9,year BC,50,
http://www.wikidata.org/entity/Q719117,698 BC,-0697-01-01T00:00:00Z,9,year BC,46,
http://www.wikidata.org/entity/Q720097,702 BC,-0701-01-01T00:00:00Z,9,year BC,44,
http://www.wikidata.org/entity/Q726454,703 BC,-0702-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1059752,694 BC,-0693-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q1059769,695 BC,-0694-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1059811,699 BC,-0698-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q1060607,706 BC,-0705-01-01T00:00:00Z,9,year BC,46,
http://www.wikidata.org/entity/Q1065553,707 BC,-0706-01-01T00:00:00Z,9,year BC,40,
http://www.wikidata.org/entity/Q1267122,Assyrian siege of Jerusalem,-0700-01-01T00:00:00Z,9,battle,18,Kingdom of Judah
http://www.wikidata.org/entity/Q1267122,Assyrian siege of Jerusalem,-0700-01-01T00:00:00Z,9,siege,18,Kingdom of Judah
http://www.wikidata.org/entity/Q27899,987 BC,-0986-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q236476,476 BC,-0475-01-01T00:00:00Z,9,year BC,75,
http://www.wikidata.org/entity/Q236529,477 BC,-0476-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q236945,482 BC,-0481-01-01T00:00:00Z,9,year BC,71,
http://www.wikidata.org/entity/Q503982,Battle of Mycale,-0478-01-01T00:00:00Z,9,battle,39,
http://www.wikidata.org/entity/Q1152903,993 BC,-0992-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1370497,Ahasuerus,-0484-01-01T00:00:00Z,9,human biblical figure,32,
http://www.wikidata.org/entity/Q1404822,984 BC,-0983-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1407753,975 BC,-0974-01-01T00:00:00Z,9,year BC,29,
http://www.wikidata.org/entity/Q1449133,982 BC,-0981-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1449513,981 BC,-0980-01-01T00:00:00Z,9,year BC,31,
http://www.wikidata.org/entity/Q1450154,978 BC,-0977-01-01T00:00:00Z,9,year BC,34,
http://www.wikidata.org/entity/Q1453064,979 BC,-0978-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1616447,976 BC,-0975-01-01T00:00:00Z,9,year BC,33,
http://www.wikidata.org/entity/Q1620621,977 BC,-0976-01-01T00:00:00Z,9,year BC,31,
http://www.wikidata.org/entity/Q1641031,980 BC,-0979-01-01T00:00:00Z,9,year BC,32,
http://www.wikidata.org/entity/Q1648583,986 BC,-0985-01-01T00:00:00Z,9,year BC,27,
http://www.wikidata.org/entity/Q1650686,985 BC,-0984-01-01T00:00:00Z,9,year BC,28,
http://www.wikidata.org/entity/Q1771691,989 BC,-0988-01-01T00:00:00Z,9,year BC,26,
http://www.wikidata.org/entity/Q1771694,983 BC,-0982-01-01T00:00:00Z,9,year BC,26,
http://www.wikidata.org/entity/Q1771698,974 BC,-0973-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q1771702,988 BC,-0987-01-01T00:00:00Z,9,year BC,26,
http://www.wikidata.org/entity/Q1968561,991 BC,-0990-01-01T00:00:00Z,9,year BC,28,
http://www.wikidata.org/entity/Q1974041,992 BC,-0991-01-01T00:00:00Z,9,year BC,30,
http://www.wikidata.org/entity/Q75589,404 BC,-0403-01-01T00:00:00Z,9,year BC,79,
http://www.wikidata.org/entity/Q75676,406 BC,-0405-01-01T00:00:00Z,9,year BC,82,
http://www.wikidata.org/entity/Q79937,470 BC,-0469-01-01T00:00:00Z,9,year BC,78,
http://www.wikidata.org/entity/Q83118,405 BC,-0404-01-01T00:00:00Z,9,year BC,77,
http://www.wikidata.org/entity/Q231741,403 BC,-0402-01-01T00:00:00Z,9,year BC,76,
http://www.wikidata.org/entity/Q232058,407 BC,-0406-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q232148,408 BC,-0407-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q232215,409 BC,-0408-01-01T00:00:00Z,9,year BC,75,
http://www.wikidata.org/entity/Q232433,410 BC,-0409-01-01T00:00:00Z,9,year BC,77,
http://www.wikidata.org/entity/Q232493,411 BC,-0410-01-01T00:00:00Z,9,year BC,78,
http://www.wikidata.org/entity/Q389257,Battle of Arginusae,-0405-09-01T00:00:00Z,10,naval battle,26,Turkey
http://www.wikidata.org/entity/Q524871,Battle of Cyzicus,-0409-01-01T00:00:00Z,9,naval battle,18,Turkey
http://www.wikidata.org/entity/Q866862,Battle of Aegospotami,-0404-01-01T00:00:00Z,9,naval battle,33,Turkey
http://www.wikidata.org/entity/Q975123,Battle of Notium,-0405-01-01T00:00:00Z,9,naval battle,15,
http://www.wikidata.org/entity/Q1278821,Battle of Selinus,-0408-01-01T00:00:00Z,9,battle,14,Italy
http://www.wikidata.org/entity/Q1287213,Battle of Himera,-0408-01-01T00:00:00Z,9,battle,15,Italy
http://www.wikidata.org/entity/Q1716388,Athenian coup of 411 BC,-0410-01-01T00:00:00Z,9,coup d'état,22,Classical Athens
http://www.wikidata.org/entity/Q1738188,Battle of Abydos,-0410-01-01T00:00:00Z,9,naval battle,17,Turkey
http://www.wikidata.org/entity/Q43241,480 BC,-0479-01-01T00:00:00Z,9,year BC,85,
http://www.wikidata.org/entity/Q80679,479 BC,-0478-01-01T00:00:00Z,9,year BC,82,
http://www.wikidata.org/entity/Q131969,Battle of Thermopylae,-0479-07-01T00:00:00Z,10,battle,83,Greece
http://www.wikidata.org/entity/Q131969,Battle of Thermopylae,-0479-08-06T00:00:00Z,11,battle,83,Greece
http://www.wikidata.org/entity/Q131969,Battle of Thermopylae,-0479-07-01T00:00:00Z,10,last stand,83,Greece
http://www.wikidata.org/entity/Q131969,Battle of Thermopylae,-0479-08-06T00:00:00Z,11,last stand,83,Greece
http://www.wikidata.org/entity/Q178850,Battle of Salamis,-0479-09-24T00:00:00Z,11,naval battle,66,Greece
http://www.wikidata.org/entity/Q178850,Battle of Salamis,-0479-09-22T00:00:00Z,11,naval battle,66,Greece
http://www.wikidata.org/entity/Q204636,Battle of Plataea,-0478-08-22T00:00:00Z,11,battle,52,Greece
http://www.wikidata.org/entity/Q236584,478 BC,-0477-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q236893,481 BC,-0480-01-01T00:00:00Z,9,year BC,72,
http://www.wikidata.org/entity/Q236991,483 BC,-0482-01-01T00:00:00Z,9,year BC,76,
http://www.wikidata.org/entity/Q237051,484 BC,-0483-01-01T00:00:00Z,9,year BC,75,
http://www.wikidata.org/entity/Q237102,485 BC,-0484-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q257296,Molon labe,-0479-01-01T00:00:00Z,9,motto,22,
http://www.wikidata.org/entity/Q257296,Molon labe,-0479-01-01T00:00:00Z,9,laconic phrase,22,
http://www.wikidata.org/entity/Q747679,Battle of Artemisium,-0479-01-01T00:00:00Z,9,naval battle,34,Greece
http://www.wikidata.org/entity/Q1138660,Battle of Himera,-0479-01-01T00:00:00Z,9,battle,26,Italy
http://www.wikidata.org/entity/Q2487876,Battle of the Cremera,-0476-01-01T00:00:00Z,9,battle,16,Italy
http://www.wikidata.org/entity/Q81190,469 BC,-0468-01-01T00:00:00Z,9,year BC,80,
http://www.wikidata.org/entity/Q83414,475 BC,-0474-01-01T00:00:00Z,9,year BC,78,
http://www.wikidata.org/entity/Q235898,468 BC,-0467-01-01T00:00:00Z,9,year BC,71,
http://www.wikidata.org/entity/Q236158,471 BC,-0470-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q236224,472 BC,-0471-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q236284,473 BC,-0472-01-01T00:00:00Z,9,year BC,70,
http://www.wikidata.org/entity/Q236345,474 BC,-0473-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q243084,534 BC,-0533-01-01T00:00:00Z,9,year BC,58,
http://www.wikidata.org/entity/Q544239,Battle of Pelusium,-0524-05-01T00:00:00Z,10,battle,24,Egypt
http://www.wikidata.org/entity/Q715236,527 BC,-0526-01-01T00:00:00Z,9,year BC,59,
http://www.wikidata.org/entity/Q1892581,Battle of Cumae,-0473-01-01T00:00:00Z,9,naval battle,20,Italy
http://www.wikidata.org/entity/Q79761,427 BC,-0426-01-01T00:00:00Z,9,year BC,86,
http://www.wikidata.org/entity/Q81713,429 BC,-0428-01-01T00:00:00Z,9,year BC,81,
http://www.wikidata.org/entity/Q83260,430 BC,-0429-01-01T00:00:00Z,9,year BC,78,
http://www.wikidata.org/entity/Q176416,Battle of Sphacteria,-0424-01-01T00:00:00Z,9,battle,21,Greece
http://www.wikidata.org/entity/Q233317,422 BC,-0421-01-01T00:00:00Z,9,year BC,75,
http://www.wikidata.org/entity/Q233372,423 BC,-0422-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q233512,425 BC,-0424-01-01T00:00:00Z,9,year BC,76,
http://www.wikidata.org/entity/Q233571,426 BC,-0425-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q233696,428 BC,-0427-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q608021,Battle of Naupactus,-0428-01-01T00:00:00Z,9,naval battle,18,Greece
http://www.wikidata.org/entity/Q617924,Battle of Olpae,-0425-01-01T00:00:00Z,9,battle,14,Greece
http://www.wikidata.org/entity/Q637544,Battle of Amphipolis,-0421-01-01T00:00:00Z,9,battle,21,Greece
http://www.wikidata.org/entity/Q670128,Battle of Pylos,-0424-01-01T00:00:00Z,9,naval battle,18,Greece
http://www.wikidata.org/entity/Q744938,717 BC,-0716-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q1065561,711 BC,-0710-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1086600,719 BC,-0718-01-01T00:00:00Z,9,year BC,45,
http://www.wikidata.org/entity/Q1424844,Battle of Delium,-0423-01-01T00:00:00Z,9,battle,21,Greece
http://www.wikidata.org/entity/Q48391,285 BC,-0284-01-01T00:00:00Z,9,year BC,79,
http://www.wikidata.org/entity/Q493894,735 BC,-0734-01-01T00:00:00Z,9,year BC,49,
http://www.wikidata.org/entity/Q493902,743 BC,-0742-01-01T00:00:00Z,9,year BC,47,
http://www.wikidata.org/entity/Q542316,737 BC,-0736-01-01T00:00:00Z,9,year BC,41,
http://www.wikidata.org/entity/Q652664,744 BC,-0743-01-01T00:00:00Z,9,year BC,44,
http://www.wikidata.org/entity/Q654155,734 BC,-0733-01-01T00:00:00Z,9,year BC,45,
http://www.wikidata.org/entity/Q662315,740 BC,-0739-01-01T00:00:00Z,9,year BC,51,
http://www.wikidata.org/entity/Q667998,736 BC,-0735-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q690519,747 BC,-0746-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q730968,739 BC,-0738-01-01T00:00:00Z,9,year BC,44,
http://www.wikidata.org/entity/Q737404,741 BC,-0740-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1055853,745 BC,-0744-01-01T00:00:00Z,9,year BC,50,
http://www.wikidata.org/entity/Q1056158,738 BC,-0737-01-01T00:00:00Z,9,year BC,46,
http://www.wikidata.org/entity/Q1057452,748 BC,-0747-01-01T00:00:00Z,9,year BC,44,
http://www.wikidata.org/entity/Q1057962,742 BC,-0741-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1059184,746 BC,-0745-01-01T00:00:00Z,9,year BC,44,
http://www.wikidata.org/entity/Q220807,521 BC,-0520-01-01T00:00:00Z,9,year BC,60,
http://www.wikidata.org/entity/Q233446,424 BC,-0423-01-01T00:00:00Z,9,year BC,79,
http://www.wikidata.org/entity/Q242054,514 BC,-0513-01-01T00:00:00Z,9,year BC,62,
http://www.wikidata.org/entity/Q242129,515 BC,-0514-01-01T00:00:00Z,9,year BC,66,
http://www.wikidata.org/entity/Q242247,518 BC,-0517-01-01T00:00:00Z,9,year BC,64,
http://www.wikidata.org/entity/Q242285,519 BC,-0518-01-01T00:00:00Z,9,year BC,61,
http://www.wikidata.org/entity/Q242392,520 BC,-0519-01-01T00:00:00Z,9,year BC,65,
http://www.wikidata.org/entity/Q242501,522 BC,-0521-01-01T00:00:00Z,9,year BC,63,
http://www.wikidata.org/entity/Q242543,523 BC,-0522-01-01T00:00:00Z,9,year BC,55,
http://www.wikidata.org/entity/Q715545,517 BC,-0516-01-01T00:00:00Z,9,year BC,60,
http://www.wikidata.org/entity/Q715560,524 BC,-0523-01-01T00:00:00Z,9,year BC,59,
http://www.wikidata.org/entity/Q715574,516 BC,-0515-01-01T00:00:00Z,9,year BC,62,
http://www.wikidata.org/entity/Q221655,657 BC,-0656-01-01T00:00:00Z,9,year BC,51,
http://www.wikidata.org/entity/Q255051,666 BC,-0665-01-01T00:00:00Z,9,year BC,49,
http://www.wikidata.org/entity/Q493870,715 BC,-0714-01-01T00:00:00Z,9,year BC,53,
http://www.wikidata.org/entity/Q538494,713 BC,-0712-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q578531,716 BC,-0715-01-01T00:00:00Z,9,year BC,48,
http://www.wikidata.org/entity/Q671730,718 BC,-0717-01-01T00:00:00Z,9,year BC,45,
http://www.wikidata.org/entity/Q722391,659 BC,-0658-01-01T00:00:00Z,9,year BC,49,
http://www.wikidata.org/entity/Q729263,712 BC,-0711-01-01T00:00:00Z,9,year BC,44,
http://www.wikidata.org/entity/Q734908,708 BC,-0707-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q774290,709 BC,-0708-01-01T00:00:00Z,9,year BC,39,
http://www.wikidata.org/entity/Q942080,710 BC,-0709-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1057404,720 BC,-0719-01-01T00:00:00Z,9,year BC,47,
http://www.wikidata.org/entity/Q1057974,714 BC,-0713-01-01T00:00:00Z,9,year BC,45,
http://www.wikidata.org/entity/Q1059516,662 BC,-0661-01-01T00:00:00Z,9,year BC,43,
http://www.wikidata.org/entity/Q1059746,691 BC,-0690-01-01T00:00:00Z,9,year BC,49,
http://www.wikidata.org/entity/Q2807211,1200 BC,-1199-01-01T00:00:00Z,9,year BC,16,
http://www.wikidata.org/entity/Q46999,157 BC,-0156-01-01T00:00:00Z,9,year BC,84,
http://www.wikidata.org/entity/Q79053,312 BC,-0311-01-01T00:00:00Z,9,year BC,77,
http://www.wikidata.org/entity/Q81693,314 BC,-0313-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q81837,319 BC,-0318-01-01T00:00:00Z,9,year BC,76,
http://www.wikidata.org/entity/Q82391,318 BC,-0317-01-01T00:00:00Z,9,year BC,75,
http://www.wikidata.org/entity/Q82628,313 BC,-0312-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q82633,311 BC,-0310-01-01T00:00:00Z,9,year BC,76,
http://www.wikidata.org/entity/Q82978,315 BC,-0314-01-01T00:00:00Z,9,year BC,77,
http://www.wikidata.org/entity/Q83105,316 BC,-0315-01-01T00:00:00Z,9,year BC,75,
http://www.wikidata.org/entity/Q83137,317 BC,-0316-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q94414,Battle of Lake Vadimo,-0309-01-01T00:00:00Z,9,battle,16,Italy
http://www.wikidata.org/entity/Q684113,Battle of Lautulae,-0314-01-01T00:00:00Z,9,battle,16,Italy
http://www.wikidata.org/entity/Q954968,Battle of Gabiene,-0315-01-01T00:00:00Z,9,battle,19,
http://www.wikidata.org/entity/Q1231054,Battle of Gaza,-0311-01-01T00:00:00Z,9,battle,21,
http://www.wikidata.org/entity/Q1407018,Battle of Paraitacene,-0316-01-01T00:00:00Z,9,battle,18,
http://www.wikidata.org/entity/Q1754459,Battle of Himera,-0310-01-01T00:00:00Z,9,battle,17,Italy
http://www.wikidata.org/entity/Q42058,399 BC,-0398-01-01T00:00:00Z,9,year BC,86,
http://www.wikidata.org/entity/Q82156,400 BC,-0399-01-01T00:00:00Z,9,year BC,78,
http://www.wikidata.org/entity/Q83422,396 BC,-0395-01-01T00:00:00Z,9,year BC,73,
http://www.wikidata.org/entity/Q229198,397 BC,-0396-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q229242,398 BC,-0397-01-01T00:00:00Z,9,year BC,72,
http://www.wikidata.org/entity/Q231684,402 BC,-0401-01-01T00:00:00Z,9,year BC,74,
http://www.wikidata.org/entity/Q242630,525 BC,-0524-01-01T00:00:00Z,9,year BC,69,
