e,eLabel,time,prec,kindLabel,sitelinks,whereLabel
http://www.wikidata.org/entity/Q75621,Salamiyah,-3499-01-01T00:00:00Z,9,city,32,Syria
http://www.wikidata.org/entity/Q75621,Salamiyah,-3499-01-01T00:00:00Z,9,big city,32,Syria
http://www.wikidata.org/entity/Q75621,Salamiyah,-3499-01-01T00:00:00Z,9,populated place in Syria,32,Syria
http://www.wikidata.org/entity/Q166543,general anaesthesia,-3499-01-01T00:00:00Z,9,anaesthesia,42,
http://www.wikidata.org/entity/Q204956,Dundalk,-3499-01-01T00:00:00Z,9,town,60,Ireland
http://www.wikidata.org/entity/Q339489,Brú na Bóinne,-3499-01-01T00:00:00Z,9,archaeological site,44,Ireland
http://www.wikidata.org/entity/Q339489,Brú na Bóinne,-3499-01-01T00:00:00Z,9,archaeological complex,44,Ireland
http://www.wikidata.org/entity/Q68286,Horgen,-3399-01-01T00:00:00Z,9,municipality of Switzerland,53,Switzerland
http://www.wikidata.org/entity/Q68286,Horgen,-3399-01-01T00:00:00Z,9,city of Switzerland,53,Switzerland
http://www.wikidata.org/entity/Q101583,Thebes,-3199-01-01T00:00:00Z,9,emporium,82,Egypt
http://www.wikidata.org/entity/Q101583,Thebes,-3199-01-01T00:00:00Z,9,archaeological site,82,Egypt
http://www.wikidata.org/entity/Q101583,Thebes,-3199-01-01T00:00:00Z,9,ancient city,82,Egypt
http://www.wikidata.org/entity/Q101583,Thebes,-3199-01-01T00:00:00Z,9,group of structures or buildings,82,Egypt
http://www.wikidata.org/entity/Q132659,Egyptian hieroglyphs,-3199-01-01T00:00:00Z,9,writing system,93,
http://www.wikidata.org/entity/Q132659,Egyptian hieroglyphs,-3199-01-01T00:00:00Z,9,logographic writing system,93,
http://www.wikidata.org/entity/Q132659,Egyptian hieroglyphs,-3199-01-01T00:00:00Z,9,unicase alphabet,93,
http://www.wikidata.org/entity/Q132659,Egyptian hieroglyphs,-3199-01-01T00:00:00Z,9,natural writing system,93,
http://www.wikidata.org/entity/Q168518,Uruk,-3199-01-01T00:00:00Z,9,city-state,75,Iraq
http://www.wikidata.org/entity/Q168518,Uruk,-3199-01-01T00:00:00Z,9,human settlement,75,Iraq
http://www.wikidata.org/entity/Q168518,Uruk,-3199-01-01T00:00:00Z,9,archaeological site,75,Iraq
http://www.wikidata.org/entity/Q168518,Uruk,-3199-01-01T00:00:00Z,9,type site,75,Iraq
http://www.wikidata.org/entity/Q168518,Uruk,-3199-01-01T00:00:00Z,9,ancient city,75,Iraq
http://www.wikidata.org/entity/Q630734,Qatna,-3299-01-01T00:00:00Z,9,tell,30,Syria
http://www.wikidata.org/entity/Q630734,Qatna,-3299-01-01T00:00:00Z,9,archaeological site,30,Syria
http://www.wikidata.org/entity/Q401,cuneiform,-2999-01-01T00:00:00Z,9,writing system,102,
http://www.wikidata.org/entity/Q401,cuneiform,-2999-01-01T00:00:00Z,9,syllabary,102,
http://www.wikidata.org/entity/Q401,cuneiform,-2999-01-01T00:00:00Z,9,logographic writing system,102,
http://www.wikidata.org/entity/Q401,cuneiform,-2999-01-01T00:00:00Z,9,unicase alphabet,102,
http://www.wikidata.org/entity/Q401,cuneiform,-2999-01-01T00:00:00Z,9,natural writing system,102,
http://www.wikidata.org/entity/Q5743,Ebla,-2999-01-01T00:00:00Z,9,tell,56,Syria
http://www.wikidata.org/entity/Q5743,Ebla,-2999-01-01T00:00:00Z,9,historical country,56,Syria
http://www.wikidata.org/entity/Q5743,Ebla,-2999-01-01T00:00:00Z,9,historical period,56,Syria
http://www.wikidata.org/entity/Q5743,Ebla,-2999-01-01T00:00:00Z,9,ancient city,56,Syria
http://www.wikidata.org/entity/Q22647,Troy,-2999-01-01T00:00:00Z,9,city-state,121,Turkey
http://www.wikidata.org/entity/Q22647,Troy,-2999-01-01T00:00:00Z,9,polis,121,Turkey
http://www.wikidata.org/entity/Q22647,Troy,-2999-01-01T00:00:00Z,9,settlement site,121,Turkey
http://www.wikidata.org/entity/Q22647,Troy,-2999-01-01T00:00:00Z,9,Bronze Age settlement,121,Turkey
http://www.wikidata.org/entity/Q29962,Asyut,-3099-01-01T00:00:00Z,9,city,74,Egypt
http://www.wikidata.org/entity/Q29962,Asyut,-3099-01-01T00:00:00Z,9,archaeological site,74,Egypt
http://www.wikidata.org/entity/Q29962,Asyut,-3099-01-01T00:00:00Z,9,big city,74,Egypt
http://www.wikidata.org/entity/Q132272,Kish,-3099-01-01T00:00:00Z,9,city-state,58,Iraq
http://www.wikidata.org/entity/Q132272,Kish,-3099-01-01T00:00:00Z,9,ancient city,58,Iraq
http://www.wikidata.org/entity/Q208111,Egyptian hieratic,-2999-01-01T00:00:00Z,9,writing system,52,
http://www.wikidata.org/entity/Q208111,Egyptian hieratic,-2999-01-01T00:00:00Z,9,logographic writing system,52,
http://www.wikidata.org/entity/Q208111,Egyptian hieratic,-2999-01-01T00:00:00Z,9,unicase alphabet,52,
http://www.wikidata.org/entity/Q208111,Egyptian hieratic,-2999-01-01T00:00:00Z,9,natural writing system,52,
http://www.wikidata.org/entity/Q926426,Kozan,-2999-01-01T00:00:00Z,9,city,44,Turkey
http://www.wikidata.org/entity/Q926426,Kozan,-2999-01-01T00:00:00Z,9,big city,44,Turkey
http://www.wikidata.org/entity/Q985531,Tulkarm,-2999-01-01T00:00:00Z,9,big city,44,Palestine
http://www.wikidata.org/entity/Q985531,Tulkarm,-2999-01-01T00:00:00Z,9,Municipality of Palestine type A,44,Palestine
http://www.wikidata.org/entity/Q203859,First Dynasty of Egypt,-3149-01-01T00:00:00Z,9,Egyptian dynasty,61,Ancient Egypt
http://www.wikidata.org/entity/Q816437,Skara Brae,-3179-01-01T00:00:00Z,9,archaeological site,49,United Kingdom
http://www.wikidata.org/entity/Q816437,Skara Brae,-3179-01-01T00:00:00Z,9,Neolithic settlement,49,United Kingdom
http://www.wikidata.org/entity/Q190102,Linear B,-1449-01-01T00:00:00Z,9,syllabary,55,
http://www.wikidata.org/entity/Q190102,Linear B,-1449-01-01T00:00:00Z,9,logographic writing system,55,
http://www.wikidata.org/entity/Q190102,Linear B,-1449-01-01T00:00:00Z,9,unicase alphabet,55,
http://www.wikidata.org/entity/Q190102,Linear B,-1449-01-01T00:00:00Z,9,natural writing system,55,
http://www.wikidata.org/entity/Q9443,Lothal,-2399-01-01T00:00:00Z,9,archaeological site,49,India
http://www.wikidata.org/entity/Q9443,Lothal,-2399-01-01T00:00:00Z,9,ancient city,49,India
http://www.wikidata.org/entity/Q28405,Gojoseon,-2332-01-01T00:00:00Z,9,kingdom,52,
http://www.wikidata.org/entity/Q28405,Gojoseon,-2332-01-01T00:00:00Z,9,historical country,52,
http://www.wikidata.org/entity/Q28405,Gojoseon,-2332-01-01T00:00:00Z,9,ancient civilization,52,
http://www.wikidata.org/entity/Q225896,Silbury Hill,-2389-01-01T00:00:00Z,9,mound,28,United Kingdom
http://www.wikidata.org/entity/Q269979,Sixth Dynasty of Egypt,-2344-01-01T00:00:00Z,9,Egyptian dynasty,51,Ancient Egypt
http://www.wikidata.org/entity/Q1478801,Pyramid of Unas,-2359-01-01T00:00:00Z,9,Egyptian pyramids,33,Egypt
http://www.wikidata.org/entity/Q1478801,Pyramid of Unas,-2359-01-01T00:00:00Z,9,smooth-sided pyramid,33,Egypt
http://www.wikidata.org/entity/Q178665,Mitanni,-1649-01-01T00:00:00Z,9,kingdom,79,Turkey
http://www.wikidata.org/entity/Q178665,Mitanni,-1649-01-01T00:00:00Z,9,historical country,79,Turkey
http://www.wikidata.org/entity/Q178665,Mitanni,-1649-01-01T00:00:00Z,9,kingdom,79,Iraq
http://www.wikidata.org/entity/Q178665,Mitanni,-1649-01-01T00:00:00Z,9,historical country,79,Iraq
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1699-01-01T00:00:00Z,9,clay tablet,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1699-01-01T00:00:00Z,9,inscription,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1699-01-01T00:00:00Z,9,clay tablet,43,Ancient Crete
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1699-01-01T00:00:00Z,9,inscription,43,Ancient Crete
http://www.wikidata.org/entity/Q649262,Arzawa,-1649-01-01T00:00:00Z,9,historical country,35,Turkey
http://www.wikidata.org/entity/Q728479,Fifteenth Dynasty of Egypt,-1649-01-01T00:00:00Z,9,Egyptian dynasty,44,Ancient Egypt
http://www.wikidata.org/entity/Q733897,Old Babylonian Empire,-1829-01-01T00:00:00Z,9,historical country,39,
http://www.wikidata.org/entity/Q201727,Three Sovereigns and Five Emperors,-2851-01-01T00:00:00Z,9,realm,60,
http://www.wikidata.org/entity/Q201727,Three Sovereigns and Five Emperors,-2851-01-01T00:00:00Z,9,mythological king,60,
http://www.wikidata.org/entity/Q201727,Three Sovereigns and Five Emperors,-2851-01-01T00:00:00Z,9,group of humans,60,
http://www.wikidata.org/entity/Q201727,Three Sovereigns and Five Emperors,-2851-01-01T00:00:00Z,9,pentad,60,
http://www.wikidata.org/entity/Q201727,Three Sovereigns and Five Emperors,-2851-01-01T00:00:00Z,9,triad,60,
http://www.wikidata.org/entity/Q194165,Irbid,-1399-01-01T00:00:00Z,9,city,61,Jordan
http://www.wikidata.org/entity/Q194165,Irbid,-1399-01-01T00:00:00Z,9,big city,61,Jordan
http://www.wikidata.org/entity/Q319841,Luxor Temple,-1399-01-01T00:00:00Z,9,temple,58,Egypt
http://www.wikidata.org/entity/Q319841,Luxor Temple,-1399-01-01T00:00:00Z,9,archaeological site,58,Egypt
http://www.wikidata.org/entity/Q319841,Luxor Temple,-1399-01-01T00:00:00Z,9,Egyptian temple,58,Egypt
http://www.wikidata.org/entity/Q332652,Ugaritic alphabet,-1399-01-01T00:00:00Z,9,abjad,38,
http://www.wikidata.org/entity/Q332652,Ugaritic alphabet,-1399-01-01T00:00:00Z,9,unicase alphabet,38,
http://www.wikidata.org/entity/Q332652,Ugaritic alphabet,-1399-01-01T00:00:00Z,9,natural writing system,38,
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,clay tablet,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,clay tablet,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,inscription,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,inscription,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,clay tablet,43,Ancient Crete
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,clay tablet,43,Ancient Crete
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,inscription,43,Ancient Crete
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1399-01-01T00:00:00Z,9,inscription,43,Ancient Crete
http://www.wikidata.org/entity/Q1137682,Trundholm Sun Chariot,-1399-01-01T00:00:00Z,9,archaeological artefact,36,Denmark
http://www.wikidata.org/entity/Q1137682,Trundholm Sun Chariot,-1399-01-01T00:00:00Z,9,sculpture,36,Denmark
http://www.wikidata.org/entity/Q1137682,Trundholm Sun Chariot,-1399-01-01T00:00:00Z,9,archaeological find,36,Denmark
http://www.wikidata.org/entity/Q4461035,Akkadian Empire,-2333-01-01T00:00:00Z,9,historical country,90,
http://www.wikidata.org/entity/Q169705,Xia dynasty,-2069-01-01T00:00:00Z,9,ancient Chinese state,88,
http://www.wikidata.org/entity/Q169705,Xia dynasty,-2069-01-01T00:00:00Z,9,Chinese dynasty,88,
http://www.wikidata.org/entity/Q169705,Xia dynasty,-2069-01-01T00:00:00Z,9,hypothetical entity,88,
http://www.wikidata.org/entity/Q128938,Shang dynasty,-1599-01-01T00:00:00Z,9,culture,92,
http://www.wikidata.org/entity/Q128938,Shang dynasty,-1599-01-01T00:00:00Z,9,ancient Chinese state,92,
http://www.wikidata.org/entity/Q128938,Shang dynasty,-1599-01-01T00:00:00Z,9,style,92,
http://www.wikidata.org/entity/Q128938,Shang dynasty,-1599-01-01T00:00:00Z,9,historical period,92,
http://www.wikidata.org/entity/Q128938,Shang dynasty,-1599-01-01T00:00:00Z,9,Chinese dynasty,92,
http://www.wikidata.org/entity/Q134140,Abu Simbel,-1273-01-01T00:00:00Z,9,archaeological site,93,Egypt
http://www.wikidata.org/entity/Q134140,Abu Simbel,-1273-01-01T00:00:00Z,9,architectural ensemble,93,Egypt
http://www.wikidata.org/entity/Q134140,Abu Simbel,-1273-01-01T00:00:00Z,9,temple complex,93,Egypt
http://www.wikidata.org/entity/Q310301,Ebers Papyrus,-1599-01-01T00:00:00Z,9,manuscript,34,
http://www.wikidata.org/entity/Q310301,Ebers Papyrus,-1599-01-01T00:00:00Z,9,scroll,34,
http://www.wikidata.org/entity/Q169705,Xia dynasty,-2204-01-01T00:00:00Z,9,ancient Chinese state,88,
http://www.wikidata.org/entity/Q169705,Xia dynasty,-2204-01-01T00:00:00Z,9,Chinese dynasty,88,
http://www.wikidata.org/entity/Q169705,Xia dynasty,-2204-01-01T00:00:00Z,9,hypothetical entity,88,
http://www.wikidata.org/entity/Q241790,Kingdom of Kush,-2179-01-01T00:00:00Z,9,kingdom,63,Kingdom of Kush
http://www.wikidata.org/entity/Q241790,Kingdom of Kush,-2179-01-01T00:00:00Z,9,historical country,63,Kingdom of Kush
http://www.wikidata.org/entity/Q430776,Nazareth,-2199-01-01T00:00:00Z,9,city,133,Israel
http://www.wikidata.org/entity/Q430776,Nazareth,-2199-01-01T00:00:00Z,9,holy city of Christianity,133,Israel
http://www.wikidata.org/entity/Q549531,Gutian people,-2199-01-01T00:00:00Z,9,people,44,
http://www.wikidata.org/entity/Q721801,Seventh Dynasty of Egypt,-2180-01-01T00:00:00Z,9,Egyptian dynasty,43,Ancient Egypt
http://www.wikidata.org/entity/Q4461035,Akkadian Empire,-2269-01-01T00:00:00Z,9,historical country,90,
http://www.wikidata.org/entity/Q82070,Tyre,-2749-01-01T00:00:00Z,9,city,103,Lebanon
http://www.wikidata.org/entity/Q82070,Tyre,-2749-01-01T00:00:00Z,9,city-state,103,Lebanon
http://www.wikidata.org/entity/Q82070,Tyre,-2749-01-01T00:00:00Z,9,big city,103,Lebanon
http://www.wikidata.org/entity/Q82070,Tyre,-2749-01-01T00:00:00Z,9,ancient city,103,Lebanon
http://www.wikidata.org/entity/Q82070,Tyre,-2749-01-01T00:00:00Z,9,village/town/city in Lebanon,103,Lebanon
http://www.wikidata.org/entity/Q214495,Bamyan,-2799-01-01T00:00:00Z,9,city,66,Afghanistan
http://www.wikidata.org/entity/Q214495,Bamyan,-2799-01-01T00:00:00Z,9,human settlement,66,Afghanistan
http://www.wikidata.org/entity/Q214495,Bamyan,-2799-01-01T00:00:00Z,9,small city,66,Afghanistan
http://www.wikidata.org/entity/Q601388,Indus script,-2799-01-01T00:00:00Z,9,written language,47,
http://www.wikidata.org/entity/Q601388,Indus script,-2799-01-01T00:00:00Z,9,undeciphered writing system,47,
http://www.wikidata.org/entity/Q601388,Indus script,-2799-01-01T00:00:00Z,9,unicase alphabet,47,
http://www.wikidata.org/entity/Q601388,Indus script,-2799-01-01T00:00:00Z,9,natural writing system,47,
http://www.wikidata.org/entity/Q177819,Old Kingdom of Egypt,-2706-01-01T00:00:00Z,9,historical country,72,
http://www.wikidata.org/entity/Q177819,Old Kingdom of Egypt,-2706-01-01T00:00:00Z,9,era,72,
http://www.wikidata.org/entity/Q177819,Old Kingdom of Egypt,-2706-01-01T00:00:00Z,9,historical period,72,
http://www.wikidata.org/entity/Q207778,Second Dynasty of Egypt,-2889-01-01T00:00:00Z,9,Egyptian dynasty,53,Ancient Egypt
http://www.wikidata.org/entity/Q220276,Third Dynasty of Egypt,-2685-01-01T00:00:00Z,9,Egyptian dynasty,54,Ancient Egypt
http://www.wikidata.org/entity/Q41137,Assyrian Empire,-2024-01-01T00:00:00Z,9,historical country,116,
http://www.wikidata.org/entity/Q719634,Eleventh Dynasty of Egypt,-2149-01-01T00:00:00Z,9,Egyptian dynasty,44,Ancient Egypt
http://www.wikidata.org/entity/Q21585351,complaint tablet to Ea-nāṣir,-1749-01-01T00:00:00Z,9,archaeological artefact,31,
http://www.wikidata.org/entity/Q21585351,complaint tablet to Ea-nāṣir,-1749-01-01T00:00:00Z,9,correspondence,31,
http://www.wikidata.org/entity/Q21585351,complaint tablet to Ea-nāṣir,-1749-01-01T00:00:00Z,9,consumer complaint,31,
http://www.wikidata.org/entity/Q21585351,complaint tablet to Ea-nāṣir,-1749-01-01T00:00:00Z,9,clay tablet,31,
http://www.wikidata.org/entity/Q21585351,complaint tablet to Ea-nāṣir,-1749-01-01T00:00:00Z,9,historical source,31,
http://www.wikidata.org/entity/Q21585351,complaint tablet to Ea-nāṣir,-1749-01-01T00:00:00Z,9,earliest recorded instance,31,
http://www.wikidata.org/entity/Q191324,Middle Kingdom of Egypt,-2039-01-01T00:00:00Z,9,historical country,62,Ancient Egypt
http://www.wikidata.org/entity/Q191324,Middle Kingdom of Egypt,-2039-01-01T00:00:00Z,9,era,62,Ancient Egypt
http://www.wikidata.org/entity/Q191324,Middle Kingdom of Egypt,-2039-01-01T00:00:00Z,9,historical period,62,Ancient Egypt
http://www.wikidata.org/entity/Q37200,Great Pyramid of Giza,-2559-01-01T00:00:00Z,9,Egyptian pyramids,126,Egypt
http://www.wikidata.org/entity/Q37200,Great Pyramid of Giza,-2559-01-01T00:00:00Z,9,tomb,126,Egypt
http://www.wikidata.org/entity/Q37200,Great Pyramid of Giza,-2559-01-01T00:00:00Z,9,archaeological site,126,Egypt
http://www.wikidata.org/entity/Q37200,Great Pyramid of Giza,-2559-01-01T00:00:00Z,9,smooth-sided pyramid,126,Egypt
http://www.wikidata.org/entity/Q37200,Great Pyramid of Giza,-2559-01-01T00:00:00Z,9,Wonder of the Ancient World,126,Egypt
http://www.wikidata.org/entity/Q128904,Elam,-2699-01-01T00:00:00Z,9,historical country,85,
http://www.wikidata.org/entity/Q128904,Elam,-2699-01-01T00:00:00Z,9,ancient civilization,85,
http://www.wikidata.org/entity/Q135332,Red Pyramid,-2589-01-01T00:00:00Z,9,Egyptian pyramids,42,Egypt
http://www.wikidata.org/entity/Q135332,Red Pyramid,-2589-01-01T00:00:00Z,9,archaeological site,42,Egypt
http://www.wikidata.org/entity/Q135332,Red Pyramid,-2589-01-01T00:00:00Z,9,smooth-sided pyramid,42,Egypt
http://www.wikidata.org/entity/Q459608,Bent Pyramid,-2699-01-01T00:00:00Z,9,Egyptian pyramids,42,Egypt
http://www.wikidata.org/entity/Q459608,Bent Pyramid,-2699-01-01T00:00:00Z,9,archaeological site,42,Egypt
http://www.wikidata.org/entity/Q459608,Bent Pyramid,-2699-01-01T00:00:00Z,9,smooth-sided pyramid,42,Egypt
http://www.wikidata.org/entity/Q685414,Dahshur,-2588-01-01T00:00:00Z,9,village,48,Egypt
http://www.wikidata.org/entity/Q685414,Dahshur,-2588-01-01T00:00:00Z,9,administrative territorial entity,48,Egypt
http://www.wikidata.org/entity/Q685414,Dahshur,-2588-01-01T00:00:00Z,9,necropolis,48,Egypt
http://www.wikidata.org/entity/Q685414,Dahshur,-2588-01-01T00:00:00Z,9,archaeological site,48,Egypt
http://www.wikidata.org/entity/Q685414,Dahshur,-2588-01-01T00:00:00Z,9,village in Egypt,48,Egypt
http://www.wikidata.org/entity/Q243312,Kassites,-1530-01-01T00:00:00Z,9,dynasty,60,
http://www.wikidata.org/entity/Q243312,Kassites,-1530-01-01T00:00:00Z,9,isolated human group,60,
http://www.wikidata.org/entity/Q2071883,Santorini caldera,-1612-01-01T00:00:00Z,9,mountain,31,Greece
http://www.wikidata.org/entity/Q2071883,Santorini caldera,-1612-01-01T00:00:00Z,9,caldera,31,Greece
http://www.wikidata.org/entity/Q5736,Amarna,-1352-01-01T00:00:00Z,9,tell,57,Egypt
http://www.wikidata.org/entity/Q5736,Amarna,-1352-01-01T00:00:00Z,9,archaeological site,57,Egypt
http://www.wikidata.org/entity/Q5736,Amarna,-1352-01-01T00:00:00Z,9,ancient city,57,Egypt
http://www.wikidata.org/entity/Q582172,Bust of Queen Nefertiti,-1349-01-01T00:00:00Z,9,sculpture,42,Ancient Egypt
http://www.wikidata.org/entity/Q582172,Bust of Queen Nefertiti,-1349-01-01T00:00:00Z,9,archaeological find,42,Ancient Egypt
http://www.wikidata.org/entity/Q192418,Pyramid of Djoser,-2639-01-01T00:00:00Z,9,Egyptian pyramids,56,Egypt
http://www.wikidata.org/entity/Q192418,Pyramid of Djoser,-2639-01-01T00:00:00Z,9,archaeological site,56,Egypt
http://www.wikidata.org/entity/Q192418,Pyramid of Djoser,-2639-01-01T00:00:00Z,9,step pyramid,56,Egypt
http://www.wikidata.org/entity/Q211001,Fourth Dynasty of Egypt,-2612-01-01T00:00:00Z,9,Egyptian dynasty,52,Ancient Egypt
http://www.wikidata.org/entity/Q937315,Royal Game of Ur,-2599-01-01T00:00:00Z,9,board game,36,
http://www.wikidata.org/entity/Q937315,Royal Game of Ur,-2599-01-01T00:00:00Z,9,race game,36,
http://www.wikidata.org/entity/Q937315,Royal Game of Ur,-2599-01-01T00:00:00Z,9,dice game,36,
http://www.wikidata.org/entity/Q937315,Royal Game of Ur,-2599-01-01T00:00:00Z,9,archaeological find,36,
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1849-01-01T00:00:00Z,9,clay tablet,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1849-01-01T00:00:00Z,9,inscription,43,Greece
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1849-01-01T00:00:00Z,9,clay tablet,43,Ancient Crete
http://www.wikidata.org/entity/Q465338,Phaistos disc,-1849-01-01T00:00:00Z,9,inscription,43,Ancient Crete
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,religion,161,Canada
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,tradition,161,Canada
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,religion,161,United States
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,tradition,161,United States
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,religion,161,Uzbekistan
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,tradition,161,Uzbekistan
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,religion,161,India
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,tradition,161,India
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,religion,161,Iran
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,tradition,161,Iran
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,religion,161,Tajikistan
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,tradition,161,Tajikistan
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,religion,161,Kurdistan Region of Iraq
http://www.wikidata.org/entity/Q9601,Zoroastrianism,-1499-01-01T00:00:00Z,9,tradition,161,Kurdistan Region of Iraq
http://www.wikidata.org/entity/Q126084,Acre,-1499-01-01T00:00:00Z,9,city,101,Israel
http://www.wikidata.org/entity/Q230104,Nakhchivan,-1499-01-01T00:00:00Z,9,city,85,Azerbaijan
http://www.wikidata.org/entity/Q230104,Nakhchivan,-1499-01-01T00:00:00Z,9,şəhər,85,Azerbaijan
http://www.wikidata.org/entity/Q727413,Rigveda,-1499-01-01T00:00:00Z,9,Śruti,109,
http://www.wikidata.org/entity/Q727413,Rigveda,-1499-01-01T00:00:00Z,9,Hindu text,109,
http://www.wikidata.org/entity/Q727413,Rigveda,-1499-01-01T00:00:00Z,9,miscellany,109,
http://www.wikidata.org/entity/Q727413,Rigveda,-1499-01-01T00:00:00Z,9,collection,109,
http://www.wikidata.org/entity/Q727413,Rigveda,-1499-01-01T00:00:00Z,9,literary work,109,
http://www.wikidata.org/entity/Q727413,Rigveda,-1499-01-01T00:00:00Z,9,religious hymn,109,
http://www.wikidata.org/entity/Q730328,Asilah,-1499-01-01T00:00:00Z,9,city,35,Morocco
http://www.wikidata.org/entity/Q730328,Asilah,-1499-01-01T00:00:00Z,9,urban commune of Morocco,35,Morocco
http://www.wikidata.org/entity/Q7476695,oracle bone script,-1499-01-01T00:00:00Z,9,writing system,42,
http://www.wikidata.org/entity/Q7476695,oracle bone script,-1499-01-01T00:00:00Z,9,logographic writing system,42,
http://www.wikidata.org/entity/Q7476695,oracle bone script,-1499-01-01T00:00:00Z,9,unicase alphabet,42,
http://www.wikidata.org/entity/Q7476695,oracle bone script,-1499-01-01T00:00:00Z,9,natural writing system,42,
http://www.wikidata.org/entity/Q146055,Eighteenth Dynasty of Egypt,-1549-01-01T00:00:00Z,9,Egyptian dynasty,58,Ancient Egypt
http://www.wikidata.org/entity/Q642301,Seventeenth Dynasty of Egypt,-1579-01-01T00:00:00Z,9,Egyptian dynasty,43,Ancient Egypt
http://www.wikidata.org/entity/Q1126741,Mask of Agamemnon,-1549-01-01T00:00:00Z,9,death mask,38,
http://www.wikidata.org/entity/Q1126741,Mask of Agamemnon,-1549-01-01T00:00:00Z,9,archaeological find,38,
http://www.wikidata.org/entity/Q12258,Sabadell,-1799-01-01T00:00:00Z,9,big city,83,Spain
http://www.wikidata.org/entity/Q12258,Sabadell,-1799-01-01T00:00:00Z,9,municipality of Catalonia,83,Spain
http://www.wikidata.org/entity/Q30972,Linear A,-1799-01-01T00:00:00Z,9,syllabary,52,
http://www.wikidata.org/entity/Q30972,Linear A,-1799-01-01T00:00:00Z,9,ancient language,52,
http://www.wikidata.org/entity/Q30972,Linear A,-1799-01-01T00:00:00Z,9,undeciphered writing system,52,
http://www.wikidata.org/entity/Q30972,Linear A,-1799-01-01T00:00:00Z,9,logographic writing system,52,
http://www.wikidata.org/entity/Q30972,Linear A,-1799-01-01T00:00:00Z,9,unicase alphabet,52,
http://www.wikidata.org/entity/Q30972,Linear A,-1799-01-01T00:00:00Z,9,Aegean scripts,52,
http://www.wikidata.org/entity/Q30972,Linear A,-1799-01-01T00:00:00Z,9,natural writing system,52,
http://www.wikidata.org/entity/Q723587,Third Dynasty of Ur,-2111-01-01T00:00:00Z,9,dynasty,49,
http://www.wikidata.org/entity/Q723587,Third Dynasty of Ur,-2111-01-01T00:00:00Z,9,historical country,49,
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,-2099-01-01T00:00:00Z,9,undeciphered writing system,26,Greece
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,-2099-01-01T00:00:00Z,9,Aegean scripts,26,Greece
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,-2099-01-01T00:00:00Z,9,undeciphered writing system,26,Ancient Greece
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,-2099-01-01T00:00:00Z,9,Aegean scripts,26,Ancient Greece
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,-2099-01-01T00:00:00Z,9,undeciphered writing system,26,Ancient Crete
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,-2099-01-01T00:00:00Z,9,Aegean scripts,26,Ancient Crete
http://www.wikidata.org/entity/Q41642,Phoenicia,-2499-01-01T00:00:00Z,9,style,105,
http://www.wikidata.org/entity/Q41642,Phoenicia,-2499-01-01T00:00:00Z,9,historical country,105,
